riskset_type,cohort,sequences,persons,events,age_mean,age_sd,female_percent,srh_mean,mobility_mean,chronic_mean,depression_mean
two_wave,CHARLS,3915,3915,787,66.9555555555556,6.01951915013498,43.4993614303959,3.68304154690358,0.428205784489378,0.860890953812517,0.213329843845416
two_wave,ELSA,30611,8609,2975,69.6270621671948,7.03388109303768,53.3729705008004,2.45978123124125,0.501633559853633,0.958020254818687,0.122265703391531
two_wave,HRS,83941,20016,8066,70.5804195804196,7.49198314892135,60.9594834467066,2.57962982826224,0.769539078156313,1.49954134451579,0.124793721808647
two_wave,MHAS,7797,5192,1172,68.8793125561113,6.27286411102414,58.3301269719123,3.59789581729536,0.757070246318259,1.19107625048219,0.311954848640328
one_wave,CHARLS,10087,6923,2432,67.11866759195,6.10580706556595,45.9700604738773,3.73373506281279,0.505775741884087,0.837096774193548,0.224928048822775
one_wave,ELSA,39654,10668,4990,69.7232309476976,7.10437416233429,53.4599283804913,2.52170434603076,0.57214193841265,0.973115432145469,0.132675467005208
one_wave,HRS,105514,24419,12644,70.5405349053206,7.5073123630017,60.1019769888356,2.63145219403042,0.817871607938437,1.48144322080482,0.134069042054932
one_wave,MHAS,18985,11033,3210,68.5652883855676,6.4015088439069,56.7606004740585,3.6391421194077,0.780129682224961,1.1062845597618,0.338519964133129
